# trNo, usertype, content, trtype, regdate, tmpNo
'277698', '유저', '진행해달라고 계속 말씀 드리고 있는거구요 <br>답을 늦게 주셔서 점심시간이라 결제 가능한 인원이 외부에 있습니다', '꽃/케익배달', '2016-06-13 12:52:00', '277698'
'277698', '문비서', '네 그럼 특별히 대표님을 믿고 선진행 해 드리겠습니다.<br>빠른 결제 부탁드리며, 향후에는 선결제 꼭 부탁드려요~~^^', '꽃/케익배달', '2016-06-13 12:52:00', '277698'
'277698', '유저', '네 감사합니다 카드문구와 리본 마지막 보내드린 메세지로 잘 부탁드리겠습니다', '꽃/케익배달', '2016-06-13 12:53:00', '277698'
'277698', '문비서', '네~~ 감사합니다.', '꽃/케익배달', '2016-06-13 12:53:00', '277698'
'277698', '문비서', '문구는 마지막에 보내주신 것으로 요청하였습니다. <br><br>문비서가 대표님께서 원하시는 꽃바구니(비닐포장)이 가능한 업체를 찾다보니 시간이 지체되었습니다. <br>늦게 안내해드린 점 죄송합니다.', '꽃/케익배달', '2016-06-13 12:54:00', '277698'
'277698', '유저', '예 매번 좋은 서비스 감사드립니다', '꽃/케익배달', '2016-06-13 12:56:00', '277698'
'277698', '문비서', '우선 선진행 하겠습니다.', '꽃/케익배달', '2016-06-13 12:57:00', '277698'
'277698', '유저', '네', '꽃/케익배달', '2016-06-13 13:02:00', '277698'
'277698', '문비서', '신청 완료 되셨고, 배송 완료 후 안내해드리겠습니다.', '꽃/케익배달', '2016-06-13 13:04:00', '277698'
'277698', '유저', '감사합니다', '꽃/케익배달', '2016-06-13 13:10:00', '277698'
'277725', '유저', '비서님', '꽃/케익배달', '2016-06-14 09:14:00', '277725'
'277725', '문비서', '안녕하세요. 데미안님<br>무엇을 도와드릴까요?', '꽃/케익배달', '2016-06-14 09:14:00', '277725'
'277725', '유저', '축 영전 동양난 10만원짜리 여기로 배송 좀 부탁드립니다.', '꽃/케익배달', '2016-06-14 09:15:00', '277725'
'277725', '유저', '보내는 사람은 SEBIT 으로요', '꽃/케익배달', '2016-06-14 09:15:00', '277725'
'277725', '문비서', '네. 확인후 안내해 드리겠습니다.', '꽃/케익배달', '2016-06-14 09:15:00', '277725'
'277725', '문비서', '고객님의 신한은행 11042**** 계좌에서 금 100000원이 CMS로 자동이체 될 예정입니다.', '꽃/케익배달', '2016-06-14 09:20:00', NULL
'277725', '문비서', '♤받으시는 분<br>주소: 서울시 서초구 사평대로84 ISU <br>성함: 신승복 상무님<br>연락처:  02-3482-2010 (010-3898-1055)<br><br>리본문구 <br>좌측: SEBIT<br>우측: 祝 榮轉<br><br>위와 같이 10만원 영전 동양난 신청하도록 하겠습니다.', '꽃/케익배달', '2016-06-14 09:22:00', '277725'
'277725', '문비서', '오늘 바로 배송으로 진행해 드리겠습니다.', '꽃/케익배달', '2016-06-14 09:26:00', '277725'
'277725', '유저', '넵', '꽃/케익배달', '2016-06-14 09:30:00', '277725'
'277725', '문비서', '주문 신청 완료했습니다.<br>감사합니다.', '꽃/케익배달', '2016-06-14 09:40:00', '277725'
'277789', '유저', '공주시 계룡면 경천리 신원사로 145 <br>강대우 귀하', '꽃/케익배달', '2016-06-15 11:40:00', '277789'
'277789', '문비서', '안녕하세요, 대표님', '꽃/케익배달', '2016-06-15 11:41:00', '277789'
'277789', '유저', '어제와 동일한 카드, 리본 문구로 입사 축하 꽃바구니 진행 부탁드립니다', '꽃/케익배달', '2016-06-15 11:41:00', '277789'
'277789', '문비서', '네, 알겠습니다. <br>받으시는분의 연락처도 확인 부탁드립니다.', '꽃/케익배달', '2016-06-15 11:42:00', '277789'
'277789', '유저', '010-5537-0503<br>강대우', '꽃/케익배달', '2016-06-15 11:44:00', '277789'
'277789', '문비서', '확인 감사합니다. <br>어제와 동일한 금액으로 가능한 업체 확인 후 요청하도록 하겠습니다.', '꽃/케익배달', '2016-06-15 11:44:00', '277789'
'277789', '유저', '감사합니다', '꽃/케익배달', '2016-06-15 11:44:00', '277789'
'277789', '문비서', '가능한 업체 확인하였습니다. <br><br>오늘 바로 배송 요청하였고, 결제링크 보내드리겠습니다~', '꽃/케익배달', '2016-06-15 11:47:00', '277789'
'277789', '문비서', '결제링크 보내드렸습니다. <br>확인 후 결제 부탁드립니다 ^^', '꽃/케익배달', '2016-06-15 11:48:00', '277789'
'277789', '문비서', '그리고 대표님~<br>보스 가입시 예치금으로 월 이용료 납부를 선택해주셨습니다. <br>그런데 아직 예치금 입금이 안되어서 보스 월 이용료가 미납상태입니다 (흑흑)<br>예치금 입금해주시면 감사드리겠습니다~<br><br>예치금은 아래 문비서 계좌 중 하나로 입금해주시면 됩니다.<br>국민은행 786101-00-028152 (주)텍스트팩토리<br>신한은행 140-010-927533 (주)텍스트팩토리<br>우리은행 1005-002-832850 (주)텍스트팩토리<br>하나은행 115-910030-48104 (주)텍스트팩토리', '꽃/케익배달', '2016-06-15 11:49:00', '277789'
'277789', '유저', '네 감사합니다 결제는 오늘 경리직원이 휴무라 제가 회사들어가면 진행해드릴수 있을것 같은데 우선 선진행부탁드려도 될지요?', '꽃/케익배달', '2016-06-15 11:52:00', '277789'
'277789', '문비서', '네, 알겠습니다. <br>오늘 안에 결제 부탁드립니다~', '꽃/케익배달', '2016-06-15 11:53:00', '277789'
'277789', '유저', '네 감사드립니다', '꽃/케익배달', '2016-06-15 11:54:00', '277789'
'277789', '문비서', '기다려 주셔서 감사합니다.<br><br>인수자는 강승호 님이시고, 비닐 포장하여 배송 완료하였습니다.', '꽃/케익배달', '2016-06-15 17:02:00', '277789'
'277789', '유저', '예 감사합니다', '꽃/케익배달', '2016-06-15 17:02:00', '277789'
'277789', '문비서', '감사합니다. 좋은 하루 되세요.', '꽃/케익배달', '2016-06-15 17:02:00', '277789'
'277789', '문비서', '고객님 안녕하세요.<br>문비서의 보스가 되어주셔서 다시한번 감사드립니다.<br><br>월이용료 결제방법으로 예치금을 선택해주셨으며, 6월 이용료 610원과 7월 이용료 4,900원이 예치금 부족으로 현재 미납상태입니다. 예치금 입금해주시면 감사드리겠습니다~<br><br>예치금은 아래 문비서 계좌 중 하나로 입금해주시면 됩니다.<br>국민은행 786101-00-028152 (주)텍스트팩토리<br>신한은행 140-010-927533 (주)텍스트팩토리<br>우리은행 1005-002-832850 (주)텍스트팩토리<br>하나은행 115-910030-48104 (주)텍스트팩토리<br><br>by 문비서 (munbs.com)', '꽃/케익배달', '2016-07-20 16:05:00', NULL
'277789', '문비서', '고객님 안녕하세요. <br><br>보스 가입하신 후, 6월 7월 회비가 현재까지 미납이십니다. <br>7월 29일까지 납부가 안되는 경우 보스회원자격을 8월 1일부터 일시정지하오니 이점 양지 부탁드리겠습니다 ㅠ.ㅠ<br><br>일시정지에서 벗어나 보스자격을 회복하기 위해서는 정지전까지 미납된 회비와 회복일이 속한 달의 회복일로부터 잔여일까지의 일할 계산된 회비를 납부해주셔야 합니다. <br><br>자세한 사항은 문비서 FAQ의 내용중 “(보스)월회비를 미납하는 경우 어떻게 되나요?” 를 참고 부탁드립니다. <br>https://munbs.com/user/faq<br><br>by 문비서 (munbs.com)<br>', '꽃/케익배달', '2016-07-28 20:58:00', NULL
'277800', '유저', '연락 늦어 죄송합니다', '꽃/케익배달', '2016-06-15 13:36:00', '277800'
'277800', '유저', '배송지 주소는 <br>서울 강남구 도산대로 139 J타워 6층 법무법인 현 <br>송창엽<br>01044371504', '꽃/케익배달', '2016-06-15 13:37:00', '277800'
'277800', '유저', '크기는 7~80센치 정도였으면 하는데', '꽃/케익배달', '2016-06-15 13:37:00', '277800'
'277800', '유저', '저번에 샀던 스투키 화분 정도 크기면 좋겠습니다', '꽃/케익배달', '2016-06-15 13:38:00', '277800'
'277800', '문비서', '안녕하세요, 고객님', '꽃/케익배달', '2016-06-15 13:39:00', '277800'
'277800', '문비서', '확인 후 안내해드리겠습니다.', '꽃/케익배달', '2016-06-15 13:40:00', '277800'
'277800', '문비서', '기다려주셔서 감사합니다, 고객님<br><br>오늘 6시경까지 배송 가능하다고 합니다<br><br>가격: 10만원', '꽃/케익배달', '2016-06-15 14:07:00', '277800'
'277800', '문비서', '위 사진보다 더 좋은 화분이라고 합니다', '꽃/케익배달', '2016-06-15 14:07:00', '277800'
'277800', '문비서', '위 사진은 참고만 해 주세요~', '꽃/케익배달', '2016-06-15 14:07:00', '277800'
'277800', '유저', '네 주문해주세요', '꽃/케익배달', '2016-06-15 14:07:00', '277800'
'277800', '문비서', '네 결제 링크 보내드리겠습니다', '꽃/케익배달', '2016-06-15 14:08:00', '277800'
'277800', '문비서', '문자로 결제 링크 보내드렸습니다', '꽃/케익배달', '2016-06-15 14:09:00', '277800'
'277800', '문비서', '말씀하신 주소를 회사 주소지로 기재해 드릴까요?', '꽃/케익배달', '2016-06-15 14:10:00', '277800'
'277800', '유저', '네', '꽃/케익배달', '2016-06-15 14:10:00', '277800'
'277800', '문비서', '네 알겠습니다', '꽃/케익배달', '2016-06-15 14:11:00', '277800'
'277800', '유저', '결제했습니다', '꽃/케익배달', '2016-06-15 14:12:00', '277800'
'277800', '문비서', '네 결제 확인했습니다^^', '꽃/케익배달', '2016-06-15 14:13:00', '277800'
'277800', '문비서', '주문해 드렸습니다', '꽃/케익배달', '2016-06-15 14:14:00', '277800'
'277843', '유저', '안녕하세요', '꽃/케익배달', '2016-06-16 13:08:00', '277843'
'277843', '유저', '화환부탁드릴께요', '꽃/케익배달', '2016-06-16 13:08:00', '277843'
'277843', '문비서', '안녕하세요. 진행하도록 하겠습니다.', '꽃/케익배달', '2016-06-16 13:09:00', '277843'
'277843', '유저', '넵 화환을요', '꽃/케익배달', '2016-06-16 13:11:00', '277843'
'277843', '유저', '하멕스이름으로 한개', '꽃/케익배달', '2016-06-16 13:11:00', '277843'
'277843', '유저', '(주)비에스티엔엘  그냥 이사로 함영주', '꽃/케익배달', '2016-06-16 13:11:00', '277843'
'277843', '유저', '한개', '꽃/케익배달', '2016-06-16 13:11:00', '277843'
'277843', '유저', '이렇게 보내주세요', '꽃/케익배달', '2016-06-16 13:11:00', '277843'
'277843', '문비서', '네. 알겠습니다.', '꽃/케익배달', '2016-06-16 13:11:00', '277843'
'277843', '유저', '총 두개고요', '꽃/케익배달', '2016-06-16 13:11:00', '277843'
'277843', '유저', '한개는 대표 한개는 그냥이사', '꽃/케익배달', '2016-06-16 13:11:00', '277843'
'277843', '문비서', '♤받으시는 분<br>일시: 2016년 7월3일(일) 낮 12시<br>장소: 메리움금강컨벤션 2층 하우스홀<br>주소: 부산 동래구 충렬대로 63  (전화번호: 051-554-0050)<br>신부측: 배은희님<br><br>리본문구 <br>좌측: (주)하멕스 대표이사 함영주<br>우측: 祝 結婚', '꽃/케익배달', '2016-06-16 13:15:00', '277843'
'277843', '문비서', '♤받으시는 분<br>일시: 2016년 7월3일(일) 낮 12시<br>장소: 메리움금강컨벤션 2층 하우스홀<br>주소: 부산 동래구 충렬대로 63  (전화번호: 051-554-0050)<br>신부측: 배은희님<br><br>리본문구 <br>좌측: (주)비에스티엔엘 이사 함영주<br>우측: 祝 結婚', '꽃/케익배달', '2016-06-16 13:16:00', '277843'
'277843', '문비서', '위와같이 주문하도록 하겠습니다.', '꽃/케익배달', '2016-06-16 13:16:00', '277843'
'277843', '유저', '넵~', '꽃/케익배달', '2016-06-16 13:18:00', '277843'
'277843', '문비서', '감사합니다~', '꽃/케익배달', '2016-06-16 13:18:00', '277843'
'277857', '유저', '개업축하난을 보낼려합니다.', '꽃/케익배달', '2016-06-16 17:14:00', '277857'
'277857', '문비서', '안녕하세요, 정용님', '꽃/케익배달', '2016-06-16 17:14:00', '277857'
'277857', '유저', '(개업인사)<br>이정헌입니다. 제가 경기도 고양시 원당<br>(호국로 809)에서<br>국민카스테라를 6월 14일 개업하였습니다.<br>많은 지도 편달 바랍니다.  이정헌 올림<br>', '꽃/케익배달', '2016-06-16 17:15:00', '277857'
'277857', '유저', '상기장소로 보낼려합니다.', '꽃/케익배달', '2016-06-16 17:15:00', '277857'
'277857', '문비서', '동양난 10만원 입니다.', '꽃/케익배달', '2016-06-16 17:15:00', '277857'
'277857', '문비서', '이 상품으로 보내드릴까요?', '꽃/케익배달', '2016-06-16 17:15:00', '277857'
'277857', '유저', '좀더 싼거 없습니까?', '꽃/케익배달', '2016-06-16 17:16:00', '277857'
'277857', '문비서', '80,000원 상품입니다.', '꽃/케익배달', '2016-06-16 17:17:00', '277857'
'277857', '문비서', '10만원 상품보다 입부분에 노란색이 적다고 생각하시면 되세요~', '꽃/케익배달', '2016-06-16 17:17:00', '277857'
'277857', '유저', '5-6만원대는 없나요?', '꽃/케익배달', '2016-06-16 17:17:00', '277857'
'277857', '문비서', '59,000원 상품입니다. <br>보시다시피 처음 안내해드린 상품보다 입 부분에 노란색이 전혀 없습니다 ^^;; <br><br>보통 80,000원~100,000원 상품으로 많이 하세요~', '꽃/케익배달', '2016-06-16 17:22:00', '277857'
'277857', '문비서', '결정해 주시면 주문을 도와드리겠습니다~', '꽃/케익배달', '2016-06-16 17:23:00', '277857'
'277857', '유저', '8만원 상품으로 해주세요', '꽃/케익배달', '2016-06-16 17:23:00', '277857'
'277857', '문비서', '네, 알겠습니다~', '꽃/케익배달', '2016-06-16 17:23:00', '277857'
'277857', '문비서', '받으시는 분의 연락처와 리본에 들어갈 문구 말씀 부탁드립니다. <br><br>예) 좌측 :OOOO 대표이사 OOO<br>우측 : ex)개업을 진심으로 축하드립니다.', '꽃/케익배달', '2016-06-16 17:25:00', '277857'
'277857', '문비서', '연락처는 국민 카스테라 매장 전화번호 031-965-5075 로 남겨 드릴까요?', '꽃/케익배달', '2016-06-16 17:25:00', '277857'
'277857', '유저', '동생이 형에게 보내는건데 적당한 문구부탁드리고요.<br><br>연락처는 <br>010 3579  5076<br>입니다.', '꽃/케익배달', '2016-06-16 17:34:00', '277857'
'277857', '문비서', '네. 확인해보겠습니다.^^', '꽃/케익배달', '2016-06-16 17:34:00', '277857'
'277857', '유저', '일단 우측은 개업을 진심으로 축하드립니다.', '꽃/케익배달', '2016-06-16 17:35:00', '277857'
'277857', '유저', '좌측에 제이름이 들어가면 그냥 \'이정용\'으로 하죠머..', '꽃/케익배달', '2016-06-16 17:36:00', '277857'
'277857', '문비서', '\'돈세다 잠드소서\' 라는 문구는 어떠신지요?', '꽃/케익배달', '2016-06-16 17:36:00', '277857'
'277857', '유저', '좋습니다.', '꽃/케익배달', '2016-06-16 17:36:00', '277857'
'277857', '문비서', '♤받는분<br>날짜 : 6월16일 <br>주소 : 경기도 고양시 덕양구 호국로 809 국민카스테라 <br>성함 : 이정헌 <br>연락처 : 010-3579-5076 / 031-965-5075<br><br>리본문구 <br>좌측 : 이정용<br>우측 : 돈세다 잠드소서', '꽃/케익배달', '2016-06-16 17:37:00', '277857'
'277857', '문비서', '이렇게 진행해 드리겠습니다. <br>수정사항이 있으시면 말씀해주세요~', '꽃/케익배달', '2016-06-16 17:37:00', '277857'
'277857', '문비서', '결제는 CMS 결제로 진행해드리면 될까요?', '꽃/케익배달', '2016-06-16 17:38:00', '277857'
